date,AFKS,AFLT,ALRS,BSPB,CHMF,GAZP,GMKN,LKOH,MAGN,MGNT,MOEX,MTLR,MTSS,MVID,NLMK,NVTK,PHOR,PIKK,PLZL,ROSN,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR
2021-03-01,35.314,69.92,101.1,56.33,1366.8,221.47,242.68,5634.0,55.1,4970.5,177.65,71.08,316.7,848.0,224.2,1298.6,4034.0,757.3,1426.0,524.1,273.58,250.1,43.87,343.8,32.59,39.69,528.3,494.7,1437.0,186.925
2021-03-02,35.194,71.1,102.53,56.55,1360.0,222.74,237.74,5648.5,54.965,5068.5,174.33,70.8,318.9,870.0,222.2,1319.0,4069.0,778.1,1450.5,526.0,279.1,252.75,43.55,346.7,33.325,40.095,533.3,498.0,1444.0,188.025
2021-03-03,35.251,70.6,103.35,57.5,1375.4,222.15,233.04,5701.0,56.14,5030.0,170.62,70.62,315.8,863.2,226.8,1318.8,4181.0,773.0,1440.15,533.8,278.01,252.3,43.62,343.95,33.585,40.15,534.8,501.9,1457.5,187.225
2021-03-04,34.455,69.44,103.62,57.06,1333.0,221.14,221.72,5806.0,54.4,4965.5,169.56,69.57,319.0,848.8,216.16,1297.0,4020.0,769.1,1406.4,540.1,274.75,250.24,43.0,346.9,33.495,39.745,533.7,500.4,1443.0,184.875
2021-03-05,34.667,69.28,106.65,56.89,1339.0,227.0,223.48,6236.0,54.66,5010.0,167.43,70.0,318.6,816.2,213.3,1395.0,4105.0,761.3,1450.0,561.0,277.5,252.75,42.55,359.3,34.98,40.14,567.4,525.3,1457.5,187.95
2021-03-09,34.322,69.66,108.13,56.23,1315.6,232.1,229.54,6305.0,53.4,4980.5,168.48,70.59,313.9,799.0,210.2,1459.4,4060.0,760.1,1451.3,570.6,285.79,258.86,43.51,377.0,36.075,40.715,607.0,555.8,1449.0,192.32499999999996
2021-03-10,35.036,69.86,106.57,57.1,1334.4,231.69,231.64,6127.5,53.61,5070.0,169.03,70.01,315.3,788.8,208.68,1467.2,3980.0,754.1,1410.75,561.15,282.24,258.0,43.41,372.4,35.47,40.555,605.3,556.9,1435.0,191.54999999999998
2021-03-11,35.26,70.0,107.49,57.42,1361.0,232.47,233.96,6339.0,54.995,5096.5,169.01,70.78,319.5,756.8,213.74,1490.4,3961.0,746.3,1423.1,572.0,286.0,258.47,43.43,378.35,35.715,40.23,618.7,566.6,1447.5,191.325
2021-03-12,35.89,69.86,106.43,56.85,1408.0,233.8,237.46,6356.0,55.695,5135.5,167.87,70.05,320.7,726.6,216.0,1532.0,3957.0,739.8,1411.05,572.25,284.93,260.39,42.89,381.5,36.325,40.285,623.6,570.4,1467.5,190.875
2021-03-15,35.83,70.82,108.5,57.83,1436.2,237.79,241.14,6472.5,55.8,5217.5,167.9,70.41,321.5,740.0,217.78,1558.6,3947.0,729.6,1408.95,576.4,292.74,264.86,43.07,384.5,36.095,40.7,624.6,579.0,1471.0,192.84999999999997
2021-03-16,35.609,70.5,108.2,58.18,1435.2,234.02,228.46,6445.0,55.3,5170.5,166.36,70.67,318.25,735.2,215.2,1540.2,3911.0,743.5,1417.55,571.2,292.33,263.33,43.2,382.8,35.925,40.505,610.0,567.1,1469.5,193.82500000000002
2021-03-17,35.37,70.02,105.91,57.54,1417.0,229.9,228.78,6363.0,54.38,5274.5,167.19,69.7,317.9,712.9,215.16,1493.6,3985.0,744.1,1426.4,555.85,283.35,257.65,42.9,373.5,34.875,40.28,608.3,565.6,1468.0,191.075
2021-03-18,34.438,69.18,107.16,57.83,1411.4,224.35,225.96,6083.0,53.61,5362.0,167.75,70.03,316.25,720.3,216.02,1443.0,3947.0,755.6,1429.95,544.05,279.25,255.79,43.36,369.3,34.04,39.99,583.6,543.3,1458.5,188.04999999999998
2021-03-19,34.481,69.8,105.7,58.0,1422.6,225.4,226.86,6078.0,54.4,5428.5,168.17,68.16,317.4,711.1,218.34,1427.8,3945.0,754.5,1430.15,560.3,285.47,260.62,45.9,369.15,34.265,39.995,598.0,557.6,1451.5,189.25
2021-03-22,34.365,69.26,105.68,57.78,1411.8,221.88,227.66,6118.0,53.78,5409.0,168.53,66.99,319.35,717.7,218.08,1434.6,3945.0,778.1,1412.0,562.65,288.65,263.86,44.94,372.25,34.285,40.15,600.7,559.6,1467.5,190.79999999999995
2021-03-23,33.95,67.72,104.31,57.32,1378.6,221.62,222.38,5961.0,52.98,5300.5,166.3,64.49,315.9,720.9,212.48,1464.4,4066.0,778.4,1414.7,565.1,282.6,260.4,44.02,367.5,34.165,40.58,589.5,548.2,1474.0,189.0
2021-03-24,34.051,65.9,105.78,56.8,1397.6,223.65,213.26,6162.5,53.475,5354.5,167.99,62.88,315.2,721.5,215.5,1501.0,4097.0,796.8,1399.25,568.05,285.79,263.7,43.73,370.45,34.24,40.58,605.1,564.6,1478.0,189.575
2021-03-25,34.009,66.14,106.8,57.2,1396.6,224.84,212.52,6182.0,53.805,5294.5,167.88,63.32,314.55,716.0,218.22,1492.8,4081.0,791.6,1391.7,574.65,286.66,264.47,43.26,365.2,34.21,40.82,596.0,557.4,1480.5,190.25
2021-03-26,34.531,68.0,107.85,57.69,1426.2,227.3,222.06,6283.0,56.04,5348.0,169.57,64.39,315.05,720.0,224.98,1518.6,4098.0,805.8,1393.05,582.2,291.22,269.28,43.25,371.0,35.25,41.63,603.4,566.8,1498.0,191.89999999999998
2021-03-29,34.781,67.46,108.29,57.54,1441.2,228.74,231.16,6257.5,57.615,5300.0,169.94,66.24,316.15,726.0,229.42,1497.6,4104.0,840.5,1383.85,575.3,293.3,271.38,43.47,372.15,34.885,41.71,603.0,562.8,1508.0,193.925
2021-03-30,34.2,66.84,107.96,57.71,1480.6,225.93,231.72,6155.0,58.46,5281.0,170.55,65.51,315.0,719.7,235.12,1484.0,4079.0,880.9,1350.5,570.25,293.25,271.9,42.94,377.2,34.585,41.465,596.9,560.5,1509.0,199.3
2021-03-31,34.266,67.44,105.98,57.66,1534.6,227.24,237.04,6111.5,60.885,5344.5,173.95,68.0,316.2,728.0,242.16,1488.2,4073.0,937.0,1392.6,572.6,291.02,270.93,43.16,370.0,34.53,42.01,594.2,558.3,1478.0,213.57500000000002
2021-04-01,35.222,67.16,104.86,57.54,1509.2,226.94,237.76,6112.0,59.705,5293.5,170.56,66.92,316.9,726.2,237.18,1489.0,4128.0,939.0,1392.85,568.9,290.24,270.5,43.4,368.15,36.07,42.445,606.0,569.2,1488.0,212.9
